2.269230769230769340e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.807692307692308020e+01 2.008293749657173463e-06 4.022927620500568395e-07 1.311164344865548960e-07
7.346153846153845279e+01 7.026309702220024227e-07 1.301601845315045200e-07 1.781450971535494371e-07
9.884615384615383959e+01 4.395163586624467115e-07 3.980040028479499156e-07 1.397834255493191651e-07
1.242307692307692264e+02 1.662334658081788118e-06 5.622208500231101566e-07 5.566755252937836886e-08
1.496153846153845848e+02 1.547510952567585691e-06 3.253411292104293409e-07 7.002063145595386533e-08
1.750000000000000000e+02 2.869502147605213159e-06 6.929488602376644898e-07 9.303084813068276987e-08
2.003846153846153584e+02 2.709437829942720731e-06 8.771534229157676213e-07 8.271842040614922919e-08
2.257692307692307736e+02 4.575197951552528616e-06 1.436051655390279926e-06 7.986518063502332556e-08
2.511538461538461320e+02 3.498005740253133122e-06 3.131480392609418632e-06 4.972825671445817191e-08
2.765384615384615472e+02 3.650417488666983111e-06 3.056658767075496817e-06 6.399133517633476771e-08
3.019230769230769056e+02 6.642829764458213620e-06 9.825037205483914287e-06 1.245540354333114694e-07
3.273076923076922640e+02 5.323101921971852987e-06 1.706733934705967999e-05 7.282631984688979757e-08
3.526923076923076792e+02 4.718821212649929129e-06 1.431836429472566442e-05 1.001100719419878625e-07
3.780769230769230944e+02 6.339508342611966072e-06 1.247528585547940524e-05 7.460933503504451995e-08
4.034615384615384528e+02 8.497263352168102991e-06 4.844485127055331471e-06 7.056223509204042542e-08
4.288461538461538112e+02 6.015225824043973818e-06 9.097096848110876725e-06 5.940271534272331237e-08
4.542307692307691696e+02 6.100094919994376169e-06 6.770521702336128051e-06 5.871063253032689542e-08
4.796153846153845848e+02 8.295402535309451421e-06 7.585858497781798898e-06 6.816903497714895796e-08
5.049999999999999432e+02 4.957312498741813853e-06 7.959038639963298838e-06 8.518835483840719574e-08
5.303846153846153584e+02 7.190939985356893667e-06 1.334030326879270551e-05 1.539273320101700988e-07
5.557692307692307168e+02 6.306286418275697943e-06 1.442123035498224723e-05 1.085282856815739340e-07
5.811538461538461888e+02 8.707081655398530781e-06 1.834756810195107369e-05 1.167367559503058972e-07
6.065384615384614335e+02 7.130018603593082475e-06 2.575433400906542575e-05 1.128994013596915049e-07
6.319230769230769056e+02 7.672737165569330087e-06 1.676419233505542833e-05 1.508575971535526545e-07
6.573076923076922640e+02 8.005208866899418338e-06 2.145142557890523805e-05 1.764991822928150245e-07
6.826923076923076223e+02 6.127583118865662970e-06 1.650908504785729360e-05 1.386958609246308879e-07
7.080769230769230944e+02 6.251411669538617093e-06 1.866340416741577320e-05 1.999932473877404279e-07
7.334615384615383391e+02 6.188075882421202867e-06 1.818722785434211125e-05 1.922107590635618278e-07
7.588461538461538112e+02 7.989094069375682686e-06 1.384658562974575828e-05 1.958821334439851962e-07
7.842307692307692832e+02 7.071387574211822394e-06 1.310489649683132015e-05 2.962284645801229524e-07
8.096153846153845279e+02 9.405740826555076864e-06 1.925799503623399993e-05 2.986670883135493477e-07
8.350000000000000000e+02 1.071597090587787447e-05 1.556601423034210377e-05 2.896702809308819388e-07
8.603846153846152447e+02 8.142466231296019777e-06 1.765910451573919762e-05 3.602365607795144856e-07
8.857692307692307168e+02 8.786012543001288870e-06 2.060224582355022304e-05 4.499211106919552415e-07
9.111538461538461888e+02 8.554691234920117264e-06 1.745295409181202002e-05 3.072645068998496340e-07
9.365384615384614335e+02 1.246915224206259506e-05 1.444871954913514741e-05 3.693505755884199480e-07
9.619230769230769056e+02 1.470512223928206189e-05 2.119139153926682977e-05 4.617283678340867351e-07
9.873076923076922640e+02 1.280618536585436534e-05 1.800009600692528688e-05 4.892420893581983878e-07
