2.269230769230769340e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
4.807692307692308020e+01 9.405065791819419099e-07 3.994023864977289105e-07 1.672910245660828323e-07
7.346153846153845279e+01 1.007914506853152142e-06 4.407178875821644773e-07 1.563056794482941167e-07
9.884615384615383959e+01 1.211535370517055322e-06 4.412424057718678141e-07 1.622976707899348095e-07
1.242307692307692264e+02 1.450768669777510497e-06 5.538457001416723671e-07 1.293262691677427777e-07
1.496153846153845848e+02 1.454062121796564716e-06 6.289389354525714180e-07 1.256262940600942849e-07
1.750000000000000000e+02 1.884025145397623028e-06 8.137721636277951697e-07 1.030648336156804228e-07
2.003846153846153584e+02 3.011763353484966653e-06 1.416473440435684858e-06 9.767365451942213034e-08
2.257692307692307736e+02 2.896453069374989150e-06 2.029628299173964759e-06 8.809002945368870304e-08
2.511538461538461320e+02 4.090907404569607894e-06 2.919667496711210381e-06 8.363362235198340132e-08
2.765384615384615472e+02 4.782353524582274711e-06 4.289733019691589919e-06 8.599905222413421340e-08
3.019230769230769056e+02 5.390175377337342321e-06 8.355717474471888794e-06 9.349053188771290155e-08
3.273076923076922640e+02 4.823194419365154231e-06 1.112008485903139261e-05 8.328745663225225506e-08
3.526923076923076792e+02 5.556322721943666070e-06 1.195918585566280818e-05 8.670687298546439781e-08
3.780769230769230944e+02 5.987792293767596051e-06 1.245546865629350647e-05 8.068914958253294662e-08
4.034615384615384528e+02 5.857595711679031421e-06 1.083008299680450217e-05 8.920452210533195850e-08
4.288461538461538112e+02 6.110531689904617903e-06 9.657950208381563265e-06 9.562225215917964117e-08
4.542307692307691696e+02 6.021289338119262584e-06 9.787994785466717020e-06 8.909941339105114197e-08
4.796153846153845848e+02 6.811310814952094637e-06 1.085366562456533581e-05 9.794278821105304635e-08
5.049999999999999432e+02 6.537650659460775708e-06 1.314194096248759669e-05 1.000811885892683955e-07
5.303846153846153584e+02 6.770037287620913085e-06 1.667358774897475867e-05 1.146914126885494069e-07
5.557692307692307168e+02 6.727875208027906617e-06 1.958113541930934265e-05 1.184721117773268433e-07
5.811538461538461888e+02 6.926435585219426527e-06 2.009434834875592913e-05 1.201299674984390429e-07
6.065384615384614335e+02 7.520320295193484615e-06 1.994875423287538008e-05 1.290358495112398111e-07
6.319230769230769056e+02 7.586791569290601073e-06 2.138265000005804310e-05 1.469427623302528302e-07
6.573076923076922640e+02 7.000053019248171387e-06 2.044504738963620282e-05 1.594798520860609712e-07
6.826923076923076223e+02 7.597165180213610042e-06 1.984624895194803151e-05 1.752287840703396517e-07
7.080769230769230944e+02 7.540875333976459021e-06 1.802166189824419391e-05 1.904074090831108400e-07
7.334615384615383391e+02 7.839061797110848931e-06 1.810085767548010217e-05 2.116355658749181589e-07
7.588461538461538112e+02 8.105049481063858379e-06 1.684486209694369466e-05 2.218716637478533151e-07
7.842307692307692832e+02 8.442004491306487975e-06 1.702888603713885473e-05 2.587079702420731356e-07
8.096153846153845279e+02 8.924957238084216450e-06 1.751243211670928111e-05 2.785480856048706261e-07
8.350000000000000000e+02 9.375231051582498334e-06 1.687799250911588666e-05 3.154514478672995774e-07
8.603846153846152447e+02 9.703427149562331876e-06 1.678405025987013920e-05 3.512221124983472579e-07
8.857692307692307168e+02 1.046314820350880282e-05 1.631834188025958805e-05 3.734086988581884192e-07
9.111538461538461888e+02 1.100477225375123702e-05 1.557626183915104335e-05 3.819409560643444520e-07
9.365384615384614335e+02 1.078067148070470161e-05 1.597090425985236178e-05 4.399552562338002841e-07
9.619230769230769056e+02 1.109384513065274180e-05 1.649900912574552440e-05 5.530993893374047252e-07
9.873076923076922640e+02 1.051058787161004197e-05 1.662641074854720127e-05 5.418669045378246948e-07
