2.510101010101010033e+01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.530303030303029743e+01 3.593806874910991513e-07 3.609647106983616815e-07 3.176946669948831501e-07 2.603945990923317508e-06 4.009286370729347345e-07
8.550505050505049098e+01 3.898758467991317655e-07 4.268575611688415048e-07 3.595238331037239624e-07 2.577249717265337629e-06 3.943697744628595437e-07
1.157070707070706987e+02 4.312794637478000121e-07 5.299096855935609654e-07 4.293169686618006012e-07 2.621145241054598351e-06 3.901234929320047151e-07
1.459090909090909065e+02 4.650594497757359306e-07 6.337496533588088531e-07 5.003176450363178642e-07 2.644515696075417296e-06 3.867017062765674636e-07
1.761111111111110858e+02 5.393321042685711272e-07 9.405111449062247906e-07 7.082334006498428118e-07 2.670940520552852205e-06 3.813259303334517717e-07
2.063131313131312936e+02 6.214696624673980317e-07 1.500569917192023970e-06 1.077352539235700200e-06 2.734785433078036347e-06 3.802008731208864976e-07
2.365151515151515014e+02 6.833192293011572334e-07 2.280882847513456316e-06 1.572112726192934996e-06 2.869290459274317559e-06 3.846490190937381534e-07
2.667171717171717091e+02 7.453882595957646109e-07 3.649660523461799421e-06 2.411734406464772277e-06 3.122072073083770665e-06 3.956149181444865422e-07
2.969191919191919169e+02 8.136135467343057161e-07 6.779464763573441549e-06 4.279969483986742608e-06 3.608588626503476901e-06 4.212875828570332822e-07
3.271212121212121247e+02 8.595040657514097194e-07 9.673554908371413279e-06 6.088656375329989293e-06 4.060333819799535441e-06 4.580162823426332781e-07
3.573232323232323324e+02 8.790633307450864382e-07 9.998508530947408353e-06 6.324341594579511629e-06 4.230572309150057837e-06 4.861102101547103270e-07
3.875252525252524833e+02 8.967532670389658702e-07 9.138846325829131623e-06 5.680331920019369334e-06 4.358441013087210590e-06 5.243173579847947767e-07
4.177272727272726911e+02 9.147559187539221979e-07 8.454336622503247435e-06 4.974195899925946989e-06 4.584364938399368593e-06 5.599405599745554377e-07
4.479292929292928989e+02 9.318308518529796646e-07 8.530429017837409179e-06 4.766326608882207223e-06 4.790148741066927231e-06 5.802918872572876138e-07
4.781313131313131066e+02 9.592396718127201485e-07 9.230460020387542346e-06 4.868594984494315593e-06 5.003179520306952932e-06 6.052665969149486905e-07
