2.005050505050505194e+01 4.085959478441768657e-07 4.516404231759217407e-07 5.947872363404946187e-07
4.015151515151514872e+01 5.038359009671124081e-07 4.546247331870640968e-07 5.517345373234759251e-07
6.025252525252524549e+01 5.513512244444645681e-07 4.755137073791409483e-07 5.057980688122500380e-07
8.035353535353534937e+01 4.586538464648655741e-07 4.894485428267652856e-07 4.657856118911149815e-07
1.004545454545454533e+02 4.898798700469164087e-07 5.523185282714557086e-07 5.261938262756700333e-07
1.205555555555555429e+02 5.691623605484257029e-07 5.676441902624995056e-07 4.723516698729476924e-07
1.406565656565656468e+02 5.699588809518449795e-07 7.267814773590615128e-07 4.809967933047916167e-07
1.607575757575757507e+02 5.558433868240417007e-07 7.892026312583098054e-07 4.746119236265142990e-07
1.808585858585858546e+02 6.648149838781979419e-07 1.099080050305785288e-06 4.392499969605524662e-07
2.009595959595959584e+02 6.843715127091429304e-07 1.294844419925931904e-06 4.260628153155038766e-07
2.210606060606060623e+02 7.428421358230415485e-07 1.863042106528700233e-06 4.193683527457920555e-07
2.411616161616161662e+02 7.460815331699773541e-07 2.331218640405105448e-06 4.639742303181224238e-07
2.612626262626262132e+02 7.344100074158980430e-07 3.581645396897760131e-06 4.487444322553791267e-07
2.813636363636363740e+02 8.292033297370350710e-07 5.404524933625966889e-06 4.410172458611118786e-07
3.014646464646464210e+02 8.382793900628404978e-07 7.678998374784282957e-06 4.673908823300421808e-07
3.215656565656565817e+02 8.603375440765379743e-07 8.665384751509239944e-06 4.877040199295591293e-07
3.416666666666666288e+02 9.493699297757924381e-07 9.658667419902098591e-06 5.348977652556703283e-07
3.617676767676767895e+02 9.239154088940941468e-07 1.011613170113100478e-05 5.351585022188968200e-07
3.818686868686868365e+02 9.883085655934314643e-07 9.141516941739115864e-06 5.541083618027059797e-07
4.019696969696969973e+02 9.039824638979997269e-07 8.147146243118162396e-06 6.094379888025808603e-07
4.220707070707070443e+02 9.752688446902734723e-07 8.145145319473933484e-06 6.113107189140475437e-07
4.421717171717172050e+02 9.762415330001766736e-07 8.635252855250581902e-06 6.231583997471136507e-07
4.622727272727272521e+02 9.950139703140805206e-07 8.774899620931756085e-06 6.052421677835448743e-07
4.823737373737373559e+02 9.959936837023276713e-07 8.760283566562764140e-06 6.884888856799926219e-07
5.024747474747474030e+02 1.035954981217741014e-06 1.010193374989519284e-05 6.222870973888322216e-07
5.225757575757575069e+02 9.873104644347577724e-07 1.164500716171194933e-05 6.600519715126013513e-07
5.426767676767676676e+02 1.108153347350029270e-06 1.320708111802690478e-05 7.104663782902823455e-07
5.627777777777778283e+02 1.111797464456075151e-06 1.511241909081177429e-05 7.650097359432206695e-07
5.828787878787878753e+02 1.118060198303323528e-06 1.745755378721181638e-05 8.114564280852726079e-07
6.029797979797979224e+02 1.141278868049741993e-06 1.821260742627941876e-05 8.112159074631768422e-07
6.230808080808080831e+02 1.183766117158257956e-06 1.878609782214339034e-05 9.095637758005114978e-07
6.431818181818182438e+02 1.197541638287959678e-06 2.023754544729791335e-05 9.636874495758541643e-07
6.632828282828281772e+02 1.280158025460098270e-06 1.867861058486479655e-05 1.052328347211114161e-06
6.833838383838383379e+02 1.260611548787673316e-06 1.879195522637223777e-05 1.149570511642931296e-06
7.034848484848484986e+02 1.341580491369750271e-06 1.881494423502558686e-05 1.222680085615174650e-06
