2.005050505050505194e+01 3.510802929247680641e-07 3.411443471118605363e-07 4.078828791133423106e-07
4.015151515151514872e+01 3.572303646939492387e-07 3.533275170415761828e-07 4.045446580314471079e-07
6.025252525252524549e+01 3.639648334098523963e-07 3.708168293507028939e-07 3.969698092663502340e-07
8.035353535353534937e+01 3.781067395615105998e-07 4.021288877396312351e-07 3.927918733795623229e-07
1.004545454545454533e+02 4.007422095423698536e-07 4.522849354180553666e-07 3.914622807639344606e-07
1.205555555555555429e+02 4.279659336020286183e-07 5.221914581726734773e-07 3.882809581623082029e-07
1.406565656565656468e+02 4.603298401159255598e-07 6.190019344946604105e-07 3.848915779299360891e-07
1.607575757575757507e+02 4.992056764037351502e-07 7.590937078485201289e-07 3.818853798864177092e-07
1.808585858585858546e+02 5.434512982992761254e-07 9.632662202767595668e-07 3.793800453922595327e-07
2.009595959595959584e+02 5.904118676141791964e-07 1.261752069492824329e-06 3.777527972919214739e-07
2.210606060606060623e+02 6.408920268768589435e-07 1.714123394725816579e-06 3.794555195031836103e-07
2.411616161616161662e+02 6.919365260012389297e-07 2.424323668103462226e-06 3.841569158847024607e-07
2.612626262626262132e+02 7.395817126988973922e-07 3.509508554204704497e-06 3.923830234633766575e-07
2.813636363636363740e+02 7.823797165165884777e-07 5.082905518634365816e-06 4.051044599825383364e-07
3.014646464646464210e+02 8.183796573842653638e-07 7.107416970460133138e-06 4.220280560227215697e-07
3.215656565656565817e+02 8.458586761076793215e-07 8.931413148061602582e-06 4.422237193191494046e-07
3.416666666666666288e+02 8.656040033992895686e-07 9.834812668387727693e-06 4.647684448669965269e-07
3.617676767676767895e+02 8.804429508809826848e-07 9.759477326561856038e-06 4.890686489981113224e-07
3.818686868686868365e+02 8.915355498016470710e-07 9.204792660796296097e-06 5.130357422230191753e-07
4.019696969696969973e+02 9.019055790635518343e-07 8.672901177740357552e-06 5.357112021551823553e-07
4.220707070707070443e+02 9.129104109756024290e-07 8.381321150984444112e-06 5.556535112596993025e-07
4.421717171717172050e+02 9.260700295211105836e-07 8.383643893665797075e-06 5.734818811882125388e-07
4.622727272727272521e+02 9.433160791055748449e-07 8.718126360729002637e-06 5.903428890326460546e-07
4.823737373737373559e+02 9.638114097922639839e-07 9.387268953313091571e-06 6.067671109987376846e-07
5.024747474747474030e+02 9.891362728761842789e-07 1.045499488366086191e-05 6.257555039318118981e-07
5.225757575757575069e+02 1.018326994138202678e-06 1.190219860874120738e-05 6.488133292260055461e-07
5.426767676767676676e+02 1.049529121667138544e-06 1.363160790472284938e-05 6.770225637412838913e-07
5.627777777777778283e+02 1.082359965219698262e-06 1.550652449197736644e-05 7.122902329671634765e-07
5.828787878787878753e+02 1.116227253204073184e-06 1.725955666475997090e-05 7.563557531272149029e-07
6.029797979797979224e+02 1.149635686595262605e-06 1.856449975019023601e-05 8.092072753947402691e-07
6.230808080808080831e+02 1.180995743448894974e-06 1.923593776245431322e-05 8.696380405761939847e-07
6.431818181818182438e+02 1.210918687987442682e-06 1.935535531477512039e-05 9.377299446551601079e-07
6.632828282828281772e+02 1.239306752347549763e-06 1.912138904244046672e-05 1.011176122339790808e-06
6.833838383838383379e+02 1.266461395532186464e-06 1.876869232926612843e-05 1.086390586568171103e-06
7.034848484848484986e+02 1.294148538184501691e-06 1.846627801064516740e-05 1.162127476759685845e-06
7.235858585858585457e+02 1.322621088132195264e-06 1.831661765938065819e-05 1.233596154890011564e-06
7.436868686868685927e+02 1.352674542022993941e-06 1.835533593458592440e-05 1.298335360447609764e-06
7.637878787878787534e+02 1.386385940229356622e-06 1.855836083557893301e-05 1.360704688974574523e-06
7.838888888888889142e+02 1.424226478665264518e-06 1.887843824925510060e-05 1.423480066479317429e-06
